# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15795
#@/user_id	rime-setting
jiao ben ni 	腳本你	c=1 d=2.09658e-33 t=15795
jiao cheng 	教程	c=3 d=0.929785 t=15795
jiao dong 	膠東	c=1 d=3.88535e-26 t=15795
jiao du 	角度	c=0 d=1.04763e-19 t=15795
jiao hu 	交互	c=13 d=1.24951e-10 t=15795
jiao liu 	交流	c=8 d=0.0147292 t=15795
jiao lv 	焦慮	c=1 d=1.55752e-07 t=15795
jiao nang 	膠囊	c=2 d=1.20945e-20 t=15795
jiao qing 	矯情	c=1 d=0.392586 t=15795
jiao sha 	叫啥	c=1 d=7.71158e-32 t=15795
jiao shi 	教師	c=3 d=6.701e-17 t=15795
jiao shi jie 	教師節	c=1 d=2.66165e-17 t=15795
jiao tan 	交談	c=1 d=1.04546e-23 t=15795
jiao tong gong ju 	交通工具	c=1 d=5.79724e-28 t=15795
jiao wai 	郊外	c=1 d=1.64839e-27 t=15795
jiao wang 	交往	c=1 d=0.438235 t=15795
jiao xun 	教訓	c=3 d=0.000327502 t=15795
jiao yan 	校驗	c=1 d=4.99669e-15 t=15795
jiao yi 	交易	c=1 d=2.00781e-24 t=15795
jiao zhou wan 	膠州灣	c=1 d=3.733e-26 t=15795
jie 	接	c=3 d=0.00288623 t=15795
jie 	解	c=0 d=8.71757e-05 t=15795
jie chu 	接觸	c=6 d=0.000893825 t=15795
jie chu guo 	接觸過	c=1 d=1.66983e-32 t=15795
jie dian 	節點	c=2 d=1.46763e-28 t=15795
jie duan 	階段	c=1 d=9.42085e-05 t=15795
jie feng 	解封	c=2 d=1.95318e-23 t=15795
jie gou 	結構	c=4 d=6.60065e-12 t=15795
jie guo 	結果	c=17 d=0.0388696 t=15795
jie he 	結合	c=2 d=1.71816e-07 t=15795
jie hou yu sheng 	劫後餘生	c=1 d=1.65237e-26 t=15795
jie jie 	姐姐	c=0 d=0.00183156 t=15795
jie jie kan 	借借看	c=3 d=5.87493e-34 t=15795
jie jie kan shi fou 	借借看是否	c=1 d=3.94675e-34 t=15795
jie jing 	捷徑	c=9 d=8.80668e-15 t=15795
jie jue 	解決	c=17 d=0.176442 t=15795
jie jue jing ji ke jia ke jian ji ke 	解決經濟可加可減即可	c=1 d=2.07071e-34 t=15795
jie ke 	節課	c=1 d=0.319819 t=15795
jie lu 	揭露	c=1 d=3.52902e-12 t=15795
jie lun 	結論	c=2 d=0.00373151 t=15795
jie lun de 	結論的	c=1 d=0.037068 t=15795
jie mian 	界面	c=2 d=8.48562e-10 t=15795
jie shao 	介紹	c=2 d=0.722527 t=15795
jie shou 	接受	c=1 d=5.06084e-18 t=15795
jie shu 	結束	c=1 d=1.65896e-14 t=15795
jie si huo 	解私活	c=1 d=0.000876127 t=15795
jie tu 	截圖	c=1 d=0.18452 t=15795
jie xi 	解析	c=1 d=4.93588e-18 t=15795
jie xia 	接洽	c=1 d=3.52722e-06 t=15795
jie xia lai 	接下來	c=3 d=0.0194655 t=15795
jie xiang mu 	接項目	c=1 d=0.000944363 t=15795
jie yi xie 	接一些	c=1 d=1.53433e-07 t=15795
jie zhe 	接着	c=1 d=1.61717e-08 t=15795
jie zhu 	藉助	c=3 d=0.00558947 t=15795
jin 	勁	c=1 d=2.47185e-29 t=15795
jin 	近	c=1 d=3.99402e-27 t=15795
jin 	進	c=0 d=1.51252e-16 t=15795
jin 	金	c=1 d=0.218712 t=15795
jin bu 	進步	c=1 d=6.63876e-05 t=15795
jin chu li 	進處理	c=1 d=1.5201e-15 t=15795
jin du 	進度	c=3 d=0.00128757 t=15795
jin ji 	緊急	c=2 d=0.000111109 t=15795
jin jin 	僅僅	c=1 d=2.21557e-06 t=15795
jin jin ji jiao 	斤斤計較	c=2 d=4.82952e-21 t=15795
jin jin ji jiao kan 	斤斤計較看	c=1 d=2.26572e-34 t=15795
jin jin ji jiao kan kan 	斤斤計較看看	c=1 d=2.09444e-21 t=15795
jin lai 	近來	c=1 d=0.00527382 t=15795
jin li 	勁力	c=1 d=0.000567086 t=15795
jin neng 	僅能	c=1 d=1.03488e-21 t=15795
jin nian 	今年	c=1 d=2.82086e-24 t=15795
jin ping 	僅憑	c=1 d=3.61517e-31 t=15795
jin ping mei 	金瓶梅	c=1 d=7.10151e-33 t=15795
jin po 	緊迫	c=2 d=3.16832e-30 t=15795
jin qi 	近期	c=1 d=3.47944e-22 t=15795
jin qing 	盡情	c=1 d=5.98518e-21 t=15795
jin ri 	今日	c=4 d=5.99198e-21 t=15795
jin ru 	進入	c=4 d=0.281448 t=15795
jin sha tan 	金沙灘	c=1 d=7.90411e-28 t=15795
jin sheng 	今生	c=1 d=1.5925e-33 t=15795
jin shou zhi 	金手指	c=1 d=6.32897e-31 t=15795
jin shu 	金屬	c=1 d=1.80958e-07 t=15795
jin ti nei 	金體內	c=1 d=1.21614e-08 t=15795
jin tian 	今天	c=28 d=0.0861377 t=15795
jin xing 	進行	c=10 d=0.080038 t=15795
jin xing xia qu 	進行下去	c=1 d=6.28884e-15 t=15795
jin yi bu 	進一步	c=1 d=1.54575e-06 t=15795
jin zai 	僅在	c=1 d=1.11185e-12 t=15795
jin zhi chi 	僅支持	c=4 d=3.38759e-15 t=15795
jin zu 	禁足	c=1 d=6.29419e-25 t=15795
jing 	景	c=2 d=0.0161635 t=15795
jing ce shi 	經測試	c=1 d=1.10438e-21 t=15795
jing chang 	經常	c=3 d=2.52237e-24 t=15795
jing dai 	驚呆	c=1 d=2.77934e-26 t=15795
jing dian 	景點	c=5 d=1.56139e-25 t=15795
jing dian 	經典	c=1 d=0.00286554 t=15795
jing dian 	靜電	c=1 d=1.41343e-12 t=15795
jing dong 	驚動	c=1 d=4.06349e-24 t=15795
jing guo 	經過	c=7 d=0.241187 t=15795
jing ji 	經濟	c=0 d=4.29238e-35 t=15795
jing ji ji hua 	經濟計劃	c=2 d=0.00176857 t=15795
jing ji ji hua kai shi fa hui jiu shi 	經濟計劃開始發揮就是	c=1 d=0.0177743 t=15795
jing ji jian she 	經濟建設	c=1 d=1.97247e-21 t=15795
jing ji jian she fen 	經濟建設分	c=1 d=5.07912e-31 t=15795
jing jing 	靜靜	c=1 d=4.2947e-28 t=15795
jing ke ke ji 	晶科科技	c=1 d=2.32308e-34 t=15795
jing li 	精力	c=6 d=0.000871745 t=15795
jing li 	經歷	c=8 d=0.000471623 t=15795
jing li guo 	經歷過	c=1 d=5.41838e-27 t=15795
jing ran 	竟然	c=1 d=1.88209e-28 t=15795
jing se 	景色	c=1 d=1.09451e-33 t=15795
jing shen 	精神	c=6 d=1.78498e-08 t=15795
jing xi 	驚喜	c=1 d=3.60461e-26 t=15795
jing xiang 	鏡像	c=10 d=3.99397e-09 t=15795
jing xing 	驚醒	c=1 d=0.0150707 t=15795
jing yan 	經驗	c=14 d=0.00234197 t=15795
jing ying 	經營	c=1 d=2.11844e-08 t=15795
jing zheng 	競爭	c=4 d=5.23575e-06 t=15795
jing zheng li 	競爭力	c=2 d=1.98387e-05 t=15795
jiong fa 	窘乏	c=1 d=6.52393e-35 t=15795
jiong kun 	窘困	c=1 d=6.5895e-35 t=15795
jiu 	就	c=29 d=1.12068 t=15795
jiu bei 	就被	c=1 d=5.2855e-29 t=15795
jiu cha 	就差	c=2 d=5.83524e-09 t=15795
jiu cong 	就從	c=1 d=9.80699e-07 t=15795
jiu duo nu li 	就多努力	c=1 d=2.37824e-16 t=15795
jiu hao 	就好	c=1 d=4.40342e-28 t=15795
jiu hen hao 	就很好	c=1 d=1.11067e-29 t=15795
jiu heng si 	九橫死	c=1 d=7.71445e-07 t=15795
jiu jie 	九節	c=1 d=9.90387e-05 t=15795
jiu jie 	糾結	c=1 d=9.95351e-05 t=15795
jiu kan jian 	就看見	c=2 d=4.83602e-34 t=15795
jiu ke yi 	就可以	c=2 d=0.00160235 t=15795
jiu ming dao cao 	救命稻草	c=1 d=3.37546e-18 t=15795
jiu na zhe 	就拿着	c=1 d=1.48232e-13 t=15795
jiu pa 	就怕	c=1 d=6.24769e-26 t=15795
jiu she 	僦舍	c=1 d=0.0160027 t=15795
jiu shi 	就是	c=27 d=0.00948106 t=15795
jiu shi ge 	就是個	c=1 d=5.0156e-30 t=15795
jiu ti gao 	就提高	c=1 d=0.000833397 t=15795
jiu wu fa 	就無法	c=1 d=7.95887e-21 t=15795
jiu xi huan 	就喜歡	c=1 d=2.78463e-19 t=15795
jiu xiang 	就像	c=8 d=0.188258 t=15795
jiu xing 	就行	c=1 d=8.10696e-32 t=15795
jiu xu yao 	就需要	c=1 d=8.16035e-21 t=15795
jiu yao 	就要	c=7 d=0.0591538 t=15795
jiu you 	就有	c=2 d=0.000804733 t=15795
jiu zai 	就在	c=4 d=5.11866e-26 t=15795
jiu zhe yang 	就這樣	c=1 d=2.65568e-20 t=15795
jiu zhi dao 	就知道	c=1 d=8.65142e-32 t=15795
jiu zhi zu 	就知足	c=1 d=1.83119e-29 t=15795
ju 	劇	c=1 d=9.91567e-19 t=15795
ju 	句	c=1 d=0.219808 t=15795
ju da 	巨大	c=0 d=2.41501e-21 t=15795
ju guo 	舉國	c=1 d=1.06694e-27 t=15795
ju ji 	劇集	c=2 d=3.77525e-33 t=15795
ju ji shou 	狙擊手	c=1 d=2.16345e-20 t=15795
ju shuo 	據說	c=3 d=1.05816e-18 t=15795
ju shuo cha 	據說茶	c=1 d=5.75442e-29 t=15795
ju ti 	具體	c=7 d=3.27588e-05 t=15795
ju xian 	侷限	c=2 d=2.62973e-06 t=15795
ju yu wang 	局域網	c=1 d=2.9901e-33 t=15795
ju zhu zheng 	居住證	c=7 d=1.71301e-06 t=15795
jue jue 	決絕	c=1 d=8.19567e-13 t=15795
jue se 	角色	c=23 d=1.28948e-05 t=15795
jue se zhong 	角色中	c=1 d=3.45738e-06 t=15795
jue xin 	決心	c=1 d=3.13263e-22 t=15795
jun dui 	軍隊	c=1 d=7.02726e-27 t=15795
jun ji 	軍紀	c=2 d=8.31097e-31 t=15795
jun shi 	軍事	c=1 d=2.41123e-31 t=15795
ka dun 	卡頓	c=1 d=1.32881e-21 t=15795
ka fa 	卡法	c=1 d=2.74887e-14 t=15795
ka fei hu 	咖啡壺	c=1 d=3.01964e-31 t=15795
ka hao 	卡號	c=0 d=5.57296e-06 t=15795
ka hao si 	卡號死	c=1 d=5.60089e-05 t=15795
ka nai ji 	卡耐基	c=1 d=0.628135 t=15795
ka pian 	卡片	c=6 d=6.89303e-06 t=15795
kai 	開	c=3 d=2.90281e-08 t=15795
kai ban 	開辦	c=2 d=5.38651e-07 t=15795
kai che 	開車	c=2 d=7.16313e-17 t=15795
kai dian 	開店	c=7 d=0.000110869 t=15795
kai dong 	開動	c=1 d=6.61465e-21 t=15795
kai en 	凱恩	c=0 d=2.7051e-32 t=15795
kai en hao 	凱恩號	c=1 d=2.71866e-31 t=15795
kai fa 	開發	c=42 d=0.335429 t=15795
kai fa ban 	開發版	c=1 d=0.733447 t=15795
kai fa jian she 	開發建設	c=0 d=2.23199e-35 t=15795
kai fa zhe 	開發者	c=2 d=0.0724398 t=15795
kai fang 	開放	c=2 d=1.80806e-26 t=15795
kai feng 	開封	c=1 d=4.68862e-31 t=15795
kai feng shi 	開封市	c=0 d=2.0403e-08 t=15795
kai hai 	開海	c=2 d=1.52144e-25 t=15795
kai lang 	開朗	c=1 d=7.33697e-05 t=15795
kai mu 	開幕	c=1 d=6.45793e-33 t=15795
kai qi 	開啓	c=2 d=1.46197e-12 t=15795
kai shi 	開始	c=31 d=0.291359 t=15795
kai xue 	開學	c=1 d=4.96316e-24 t=15795
kai xue ji 	開學季	c=1 d=5.06342e-24 t=15795
kan 	看	c=38 d=0.522262 t=15795
kan bu dao 	看不到	c=2 d=1.20224e-15 t=15795
kan dao 	看到	c=13 d=0.182992 t=15795
kan de geng kuan 	看的更寬	c=1 d=0.286505 t=15795
kan feng jing 	看風景	c=1 d=9.62917e-27 t=15795
kan feng shui 	看風水	c=1 d=7.02248e-19 t=15795
kan guo 	看過	c=2 d=4.97346e-19 t=15795
kan kan 	看看	c=17 d=0.96611 t=15795
kan kan ke ke 	坎坎坷坷	c=2 d=4.22606e-21 t=15795
kan kan ke ke kua 	坎坎坷坷跨	c=1 d=2.23186e-21 t=15795
kan kan ke ke kua kan kan 	坎坎坷坷跨看看	c=1 d=2.10494e-21 t=15795
kan kan qing kuang 	看看情況	c=1 d=4.07331e-23 t=15795
kan lai 	看來	c=10 d=2.68331e-09 t=15795
kan le 	看了	c=7 d=1.56285e-08 t=15795
kan qi ta 	看其他	c=1 d=1.2842e-31 t=15795
kan qing kuang 	看情況	c=1 d=2.84282e-27 t=15795
kan ri chu 	看日出	c=2 d=2.26884e-27 t=15795
kan shu 	看書	c=1 d=2.08435e-23 t=15795
kan wen dang 	看文檔	c=1 d=9.17233e-14 t=15795
kan wo 	看我	c=2 d=2.98604e-17 t=15795
kan yi hui 	看一會	c=1 d=8.5345e-19 t=15795
kan you 	看有	c=1 d=1.4547e-27 t=15795
kan zhe 	看着	c=4 d=2.81182e-25 t=15795
kan zi ji 	看自己	c=1 d=0.0293049 t=15795
kan zuo 	看作	c=1 d=4.72608e-07 t=15795
kang zheng 	抗爭	c=1 d=1.05543e-17 t=15795
kao 	靠	c=1 d=2.56033e-31 t=15795
kao bei 	拷貝	c=7 d=1.00327e-09 t=15795
kao lv 	考慮	c=3 d=5.07048e-11 t=15795
kao pu 	靠譜	c=3 d=1.62556e-10 t=15795
kao yan 	考驗	c=1 d=1.13292e-27 t=15795
ke 	克	c=2 d=5.92087e-11 t=15795
ke 	可	c=4 d=0.321284 t=15795
ke cheng 	課程	c=5 d=0.133154 t=15795
ke hao 	可好	c=2 d=1.20571e-24 t=15795
ke hu 	客戶	c=4 d=1.49835e-23 t=15795
ke hu duan 	客戶端	c=1 d=8.08741e-33 t=15795
ke jia ke jian 	可加可減	c=0 d=4.28124e-35 t=15795
ke neng 	可能	c=1 d=8.64553e-24 t=15795
ke pu 	科普	c=1 d=6.88647e-19 t=15795
ke pu xia 	科普下	c=1 d=6.61352e-19 t=15795
ke ren 	客人	c=0 d=1.66671e-11 t=15795
ke tang 	課堂	c=1 d=0.194952 t=15795
ke xing 	可行	c=2 d=1.04404e-07 t=15795
ke xuan 	可選	c=1 d=1.38879e-11 t=15795
ke yi 	可以	c=99 d=2.15259 t=15795
ke yi le 	可以了	c=1 d=7.31779e-33 t=15795
ke yong 	可用	c=1 d=7.73285e-35 t=15795
ke yu 	可與	c=1 d=0.0587185 t=15795
ke zhan 	客棧	c=1 d=2.66623e-08 t=15795
ke zhi xing 	可執行	c=4 d=4.37834e-09 t=15795
ke zhi xing wen 	可執行問	c=1 d=1.57018e-14 t=15795
ken 	啃	c=1 d=1.98715e-20 t=15795
ken 	肯	c=0 d=1.89024e-21 t=15795
ken ding 	肯定	c=1 d=0.0107269 t=15795
ken yi xie 	肯一些	c=1 d=1.89971e-20 t=15795
kong 	空	c=2 d=1.49747e-15 t=15795
kong bu 	恐怖	c=1 d=1.55615e-26 t=15795
kong ge 	空格	c=1 d=1.67012e-34 t=15795
kong huang 	恐慌	c=1 d=1.25271e-33 t=15795
kong jian 	空間	c=6 d=1.25582e-07 t=15795
kong ming deng 	孔明燈	c=1 d=1.26139e-26 t=15795
kong pa 	恐怕	c=1 d=4.27401e-30 t=15795
kong yu san 	空雨傘	c=2 d=1.31584e-23 t=15795
kong zhi 	控制	c=1 d=8.3843e-16 t=15795
kou 	口	c=1 d=4.89176e-30 t=15795
kou hao 	口號	c=1 d=4.94782e-17 t=15795
kou wei 	口味	c=2 d=1.85306e-23 t=15795
ku 	庫	c=24 d=0.771052 t=15795
ku gou 	酷狗	c=1 d=5.84337e-33 t=15795
ku nan 	苦難	c=1 d=4.47697e-17 t=15795
ku yuan ma 	庫源碼	c=1 d=5.68535e-34 t=15795
ku zao 	枯燥	c=1 d=1.99711e-20 t=15795
ku zhong 	庫中	c=1 d=2.48728e-14 t=15795
ku zhong 	苦衷	c=4 d=8.31616e-14 t=15795
kua 	跨	c=2 d=2.82165e-21 t=15795
kua zhe 	挎着	c=1 d=4.80159e-17 t=15795
kuai 	塊	c=4 d=1.03347e-05 t=15795
kuai cheng 	快成	c=1 d=2.43298e-19 t=15795
kuai dao 	快到	c=1 d=1.84451e-26 t=15795
kuai jie 	快捷	c=5 d=2.51793e-11 t=15795
kuai jie jian 	快捷鍵	c=5 d=2.00343e-20 t=15795
kuai le 	快樂	c=1 d=1.04781e-20 t=15795
kuai le de sheng huo 	快樂的生活	c=1 d=5.23558e-35 t=15795
kuai su 	快速	c=15 d=0.00730125 t=15795
kuan du 	寬度	c=1 d=4.1235e-20 t=15795
kuang 	狂	c=1 d=1.91086e-30 t=15795
kuang biao 	狂飆	c=5 d=4.83812 t=15795
kuang dao 	狂倒	c=1 d=1.83531e-26 t=15795
kuang jia 	框架	c=8 d=1.65599e-16 t=15795
kuang jie 	況姐	c=1 d=2.50537e-11 t=15795
kun jing 	困境	c=1 d=0.0328764 t=15795
kun zai 	困在	c=3 d=0.0257325 t=15795
kuo 	闊	c=3 d=0.00775048 t=15795
kuo da 	擴大	c=9 d=0.0128282 t=15795
kuo zhan 	擴展	c=2 d=2.8888e-08 t=15795
la 	啦	c=1 d=7.78643e-28 t=15795
la 	拉	c=1 d=7.81213e-28 t=15795
la fei 	拉肥	c=1 d=1.62805e-28 t=15795
la heng fu 	拉橫幅	c=1 d=6.48809e-29 t=15795
la man 	拉滿	c=1 d=1.54066e-26 t=15795
la zhe 	拉着	c=1 d=9.54991e-18 t=15795
lai 	來	c=11 d=0.0115163 t=15795
lai dao 	來到	c=0 d=2.41501e-21 t=15795
lai jian suo 	來檢索	c=1 d=5.96668e-14 t=15795
lai kai fa 	來開發	c=1 d=2.78899e-08 t=15795
lai la 	來啦	c=0 d=2.86447e-29 t=15795
lai le 	來了	c=0 d=1.10186e-28 t=15795
lai li 	來歷	c=1 d=3.23528e-19 t=15795
lai yi chang 	來一場	c=1 d=1.39766e-27 t=15795
lai yi ci 	來一次	c=1 d=1.499e-27 t=15795
lai yuan 	來源	c=1 d=2.21475e-31 t=15795
lan wei 	爛尾	c=1 d=7.53221e-24 t=15795
lan wei zheng 	爛尾鄭	c=1 d=7.00793e-24 t=15795
lan ya 	藍牙	c=3 d=5.20327e-21 t=15795
lang 	浪	c=1 d=2.0901e-26 t=15795
lang fei 	浪費	c=2 d=0.0523397 t=15795
lao ban 	老伴	c=2 d=8.46913e-17 t=15795
lao ban 	老闆	c=2 d=1.51355e-23 t=15795
lao ban niang 	老闆娘	c=2 d=1.20935e-31 t=15795
lao dong 	勞動	c=1 d=2.55859e-23 t=15795
lao ji 	牢記	c=4 d=0.00744347 t=15795
lao jia 	老家	c=1 d=9.1817e-26 t=15795
lao lao 	老老	c=1 d=1.43304e-27 t=15795
lao ren 	老人	c=1 d=2.11477e-17 t=15795
lao sao 	牢騷	c=1 d=2.9507e-24 t=15795
lao shan 	嶗山	c=2 d=2.79566e-25 t=15795
lao shu 	老鼠	c=0 d=2.83066e-07 t=15795
lao shu sai pao 	老鼠賽跑	c=1 d=2.84485e-06 t=15795
lao xiang 	老鄉	c=1 d=6.61915e-29 t=15795
le 	了	c=227 d=1.81102 t=15795
le e 	了哦	c=1 d=3.64467e-09 t=15795
le yi dian 	了一點	c=1 d=5.86467e-17 t=15795
lei 	淚	c=2 d=8.07116e-31 t=15795
lei 	類	c=8 d=0.00216861 t=15795
lei si 	類似	c=3 d=4.31022e-11 t=15795
leng leng qing qing 	冷冷清清	c=1 d=3.56813e-24 t=15795
li 	力	c=5 d=0.00670957 t=15795
li 	理	c=0 d=2.57317e-32 t=15795
li 	立	c=1 d=2.90124e-31 t=15795
li 	裏	c=16 d=0.0147161 t=15795
li 	離	c=3 d=1.39739e-26 t=15795
li bai ri 	禮拜日	c=0 d=3.10463e-35 t=15795
li bai ri me 	禮拜日麼	c=1 d=3.12018e-34 t=15795
li bie 	離別	c=1 d=1.03203e-18 t=15795
li bu cong xin 	力不從心	c=1 d=1.15024e-29 t=15795
li cai 	理財	c=4 d=2.85911e-06 t=15795
li cang 	李滄	c=8 d=2.52549e-27 t=15795
li cang qu 	李滄區	c=2 d=3.93924e-28 t=15795
li ce 	蠡測	c=1 d=7.45927e-23 t=15795
li cheng 	歷程	c=1 d=0.000320701 t=15795
li cheng bei 	里程碑	c=10 d=6.20773e-22 t=15795
li dao 	力道	c=1 d=6.90969e-05 t=15795
li fa hui 	立法會	c=0 d=2.65749e-29 t=15795
li fu ren 	理服人	c=1 d=2.58607e-31 t=15795
li gui ju 	立規矩	c=1 d=3.09608e-31 t=15795
li hai 	厲害	c=7 d=0.00337959 t=15795
li hai de 	厲害的	c=2 d=0.00334597 t=15795
li huan 	李煥	c=0 d=3.51381e-21 t=15795
li huan ying 	李煥英	c=1 d=3.53143e-20 t=15795
li ji 	立即	c=2 d=0.00995182 t=15795
li kai 	離開	c=0 d=5.74329e-29 t=15795
li lai 	歷來	c=1 d=8.27241e-05 t=15795
li liang 	力量	c=2 d=1.2407 t=15795
li ni 	離你	c=1 d=1.4117e-27 t=15795
li nian 	理念	c=2 d=5.61539e-06 t=15795
li ru 	例如	c=7 d=2.77486e-06 t=15795
li shi 	歷史	c=9 d=0.433306 t=15795
li suo neng ji 	力所能及	c=1 d=2.3473e-09 t=15795
li wu 	禮物	c=4 d=5.52756e-24 t=15795
li xia 	籬下	c=1 d=3.57372e-13 t=15795
li xian 	歷險	c=1 d=6.9715e-12 t=15795
li xian 	離線	c=2 d=7.05839e-12 t=15795
li xian wen dang 	歷險文檔	c=1 d=5.70413e-14 t=15795
li xiang 	理想	c=3 d=8.0797e-09 t=15795
li xiang 	立項	c=2 d=0.0086517 t=15795
li yong 	利用	c=4 d=0.000228713 t=15795
li zhi 	離職	c=1 d=2.22131e-07 t=15795
li zi 	例子	c=1 d=1.56991e-12 t=15795
lia 	倆	c=1 d=8.85534e-12 t=15795
lian 	練	c=3 d=2.86783e-11 t=15795
lian jie 	鏈接	c=10 d=0.264477 t=15795
lian lia nie 	臉倆捏	c=1 d=7.83504e-13 t=15795
lian lian 	練練	c=1 d=2.13784e-27 t=15795
lian shang 	連上	c=1 d=8.51391e-20 t=15795
lian suo ji tuan 	連鎖集團	c=1 d=1.51093e-32 t=15795
lian wang 	聯網	c=1 d=4.11775e-33 t=15795
lian xi 	練習	c=7 d=5.18805e-07 t=15795
lian xian 	連線	c=1 d=7.93427e-14 t=15795
lian xiang 	聯想	c=2 d=5.82708e-34 t=15795
lian xiang ci 	聯想詞	c=2 d=5.61661e-31 t=15795
lian yi lian 	練一練	c=1 d=1.51406e-27 t=15795
liang 	兩	c=0 d=7.8687e-35 t=15795
liang ci 	兩次	c=3 d=6.08395e-23 t=15795
liang dian 	兩點	c=1 d=1.73261e-25 t=15795
liang fang 	良方	c=1 d=2.93448e-18 t=15795
liang fang shi 	兩方式	c=1 d=7.90814e-34 t=15795
liang fen zhong 	兩分鐘	c=1 d=0.00269866 t=15795
liang ge 	兩個	c=9 d=0.000366322 t=15795
liang ge ren 	兩個人	c=1 d=2.54453e-17 t=15795
liang ge xiao shi 	兩個小時	c=2 d=0.00138109 t=15795
liang hao 	良好	c=0 d=4.46237e-09 t=15795
liang hao hao 	良好好	c=1 d=4.48474e-08 t=15795
liang liang xiang wang 	兩兩相望	c=1 d=1.97415e-31 t=15795
liang pian 	兩篇	c=1 d=3.16745e-05 t=15795
liang ping 	兩瓶	c=1 d=1.55964e-23 t=15795
liang san 	兩三	c=0 d=4.17146e-10 t=15795
liang san jian shi 	兩三件事	c=1 d=4.19237e-09 t=15795
liang wan 	兩晚	c=1 d=2.57229e-27 t=15795
liang xin 	良心	c=1 d=7.78511e-26 t=15795
liang zhe 	兩者	c=1 d=4.28886e-12 t=15795
liang zhi 	兩隻	c=1 d=2.19764e-28 t=15795
liang zhong 	兩種	c=3 d=5.98566e-15 t=15795
liao 	聊	c=5 d=1.18959e-16 t=15795
liao jie 	瞭解	c=10 d=6.77262e-08 t=15795
liao jie dao 	瞭解到	c=3 d=1.9561e-08 t=15795
liao le 	聊了	c=1 d=9.64589e-18 t=15795
liao qi 	聊起	c=1 d=8.36408e-17 t=15795
liao tian 	聊天	c=3 d=0.479751 t=15795
lie biao 	列表	c=8 d=0.718924 t=15795
lie jie 	裂解	c=1 d=7.69847e-12 t=15795
lie ru 	列入	c=2 d=0.000450569 t=15795
lin shi 	臨時	c=3 d=0.00263203 t=15795
lin shi mu lu 	臨時目錄	c=1 d=6.30726e-20 t=15795
lin zou 	臨走	c=1 d=3.53936e-17 t=15795
ling 	另	c=1 d=1.03098e-06 t=15795
ling 	零	c=2 d=9.90555e-07 t=15795
ling chen 	凌晨	c=1 d=1.19697e-27 t=15795
ling dao 	領導	c=4 d=2.56682e-22 t=15795
ling dui 	領隊	c=1 d=0.315058 t=15795
ling gan 	靈感	c=14 d=0.0178828 t=15795
ling ge 	零個	c=2 d=0.0019854 t=15795
ling ren 	令人	c=1 d=2.60443e-26 t=15795
ling shi 	零食	c=1 d=0.0026189 t=15795
ling wu 	領悟	c=1 d=0.000443861 t=15795
ling yi ge 	另一個	c=5 d=0.0553871 t=15795
ling yi ge wen ti 	另一个问题	c=1 d=0.0808629 t=15795
liu 	六	c=1 d=5.40072e-18 t=15795
liu 	流	c=3 d=1.97635e-10 t=15795
liu bu zhu 	留不住	c=1 d=9.25318e-29 t=15795
liu chang 	流暢	c=1 d=6.46363e-14 t=15795
liu cheng 	流程	c=8 d=0.00666889 t=15795
liu da 	溜達	c=1 d=2.90025e-27 t=15795
liu lan 	瀏覽	c=5 d=1.33479e-15 t=15795
liu lan qi 	瀏覽器	c=6 d=6.77026e-14 t=15795
liu lang 	流浪	c=1 d=0.000201444 t=15795
liu shi 	流失	c=1 d=9.11542e-29 t=15795
liu xing 	流行	c=1 d=1.23133e-07 t=15795
liu ying 	留影	c=1 d=9.67744e-27 t=15795
lo ca 	咯嚓	c=0 d=7.24497e-34 t=15795
lo ca le 	咯嚓了	c=1 d=7.28129e-33 t=15795
lu 	路	c=2 d=2.06558e-26 t=15795
lu chong 	路衝	c=2 d=1.33475e-27 t=15795
lu he 	六合	c=0 d=2.86447e-29 t=15795
lu jin 	路晋	c=1 d=1.9613e-13 t=15795
lu jing 	路徑	c=17 d=6.93616e-11 t=15795
lu kuang 	路況	c=1 d=1.27693e-25 t=15795
lu ping 	錄屏	c=1 d=0.0963276 t=15795
lu ru 	錄入	c=1 d=1.38809e-05 t=15795
lu xian 	路線	c=2 d=5.19134e-27 t=15795
lu ying 	露營	c=3 d=2.67898e-26 t=15795
lu you 	路由	c=2 d=1.68983e-25 t=15795
lu you qi shang 	路由器上	c=1 d=1.36361e-31 t=15795
lu zhi 	錄製	c=1 d=0.117068 t=15795
luan ma 	亂碼	c=1 d=7.35846e-10 t=15795
lun 	論	c=3 d=3.89767e-18 t=15795
lun ke 	論克	c=1 d=3.42112e-29 t=15795
lun wen 	論文	c=1 d=0.0488012 t=15795
luo 	落	c=1 d=1.88959e-16 t=15795
luo ji 	羅技	c=1 d=9.68074e-31 t=15795
luo ji 	邏輯	c=4 d=0.661892 t=15795
lv 	律	c=1 d=3.33722e-31 t=15795
lv cha 	綠茶	c=1 d=5.155e-29 t=15795
lv jing 	濾鏡	c=1 d=2.55286e-26 t=15795
lv qing 	捋清	c=1 d=3.69849e-05 t=15795
lv ying 	綠營	c=1 d=8.06378e-28 t=15795
lv you 	旅遊	c=5 d=1.76923e-25 t=15795
lv you tuan 	旅遊團	c=1 d=1.46932e-27 t=15795
ma 	嗎	c=91 d=2.33326 t=15795
ma 	嘛	c=1 d=2.19689e-24 t=15795
